name,brand,address,town,county,latitude,longitude,fuel,price,dateupdated
Tara Oil,NA,"Dock Rd, Ballykeeffe",Limerick,Limerick,52.649265299999996,-8.6642906,Diesel,176.9,2025-11-24
Casey's Service Station,Circle K Express,"R510, Dock Road",Limerick,Limerick,52.65586541703661,-8.646570617837796,Petrol,179.9,2025-11-21
Casey's Service Station,Circle K Express,"R510, Dock Road",Limerick,Limerick,52.65586541703661,-8.646570617837796,Diesel,177.9,2025-11-21
Inver Rathkeale,NA,"5 Rathkeale Rd, Croagh Commons, Rathkeale",Clonshire,Limerick,52.5265023,-8.9104826,Petrol,175.9,2025-11-02
Inver Rathkeale,NA,"5 Rathkeale Rd, Croagh Commons, Rathkeale",Clonshire,Limerick,52.5265023,-8.9104826,Diesel,169.9,2025-11-02
White’s Service Station,Texaco,"R518, New Line, Englishtenements",Rathkeale,Limerick,52.52142026271403,-8.934836916054707,Petrol,169.9,2025-11-02
White’s Service Station,Texaco,"R518, New Line, Englishtenements",Rathkeale,Limerick,52.52142026271403,-8.934836916054707,Diesel,173.9,2025-11-02
O'Rourkes Cross Petrol Station,Texaco,N20,Ballyfookeen,Limerick,52.42800101261804,-8.690558773841957,Petrol,176.9,2025-10-19
O'Rourkes Cross Petrol Station,Texaco,N20,Ballyfookeen,Limerick,52.42800101261804,-8.690558773841957,Diesel,169.9,2025-10-19
Emo N21,Emo,Abbeyfeale West,Abbeyfeale,Limerick,52.3867024,-9.294148,Petrol,178.9,2025-10-18
Emo N21,Emo,Abbeyfeale West,Abbeyfeale,Limerick,52.3867024,-9.294148,Diesel,174.9,2025-10-18
Circle K Corbally,Circle K,"Corbally Rd, Corbally",Limerick,Limerick,52.670804399999994,-8.6164312,Petrol,172.8,2025-10-14
Circle K Corbally,Circle K,"Corbally Rd, Corbally",Limerick,Limerick,52.670804399999994,-8.6164312,Diesel,167.8,2025-10-14
Inver Fairgreen,NA,"Ballysimon Rd, Singland",Limerick,Limerick,52.6564735,-8.6075578,Petrol,171.9,2025-06-29
Inver Fairgreen,NA,"Ballysimon Rd, Singland",Limerick,Limerick,52.6564735,-8.6075578,Diesel,166.9,2025-06-29
Estuary N69,Swift,"N69, Main St, Corgrig",Foynes,Limerick,52.6090327,-9.1028077,Petrol,169.9,2025-05-27
Estuary N69,Swift,"N69, Main St, Corgrig",Foynes,Limerick,52.6090327,-9.1028077,Diesel,166.9,2025-05-27
Beechinor Service Station,Texaco,"R512, Lord Edward St, Deebert",Kilmallock,Limerick,52.40697723016115,-8.579224645878583,Petrol,175.9,2025-06-03
Beechinor Service Station,Texaco,"R512, Lord Edward St, Deebert",Kilmallock,Limerick,52.40697723016115,-8.579224645878583,Diesel,169.9,2025-06-03
Ryans Askeaton,Inver,"R518, Chapel Rd, Clonreask",Askeaton,Limerick,52.5999401,-8.980115099999999,Petrol,171.9,2025-05-27
Ryans Askeaton,Inver,"R518, Chapel Rd, Clonreask",Askeaton,Limerick,52.5999401,-8.980115099999999,Diesel,167.9,2025-05-27
Inver Adams of Glin,Inver,Killacolla (Barker),Glin,Limerick,52.5725093,-9.283449,Petrol,175.9,2024-12-11
Inver Adams of Glin,Inver,Killacolla (Barker),Glin,Limerick,52.5725093,-9.283449,Diesel,171.9,2024-12-11
Morgan Fuels Annacotty,Morgan Fuels,Annacotty Business Park,Annacotty,Limerick,52.6628203278529,-8.504144448534532,Diesel,161.9,2024-11-11
Circle K Express Ballingarry,Circle K Express,"Main St, Cloontemple",Ballingarry,Limerick,52.471594691974644,-8.860482774751233,Petrol,174.9,2025-06-10
Circle K Express Ballingarry,Circle K Express,"Main St, Cloontemple",Ballingarry,Limerick,52.471594691974644,-8.860482774751233,Diesel,168.9,2025-06-10
Knockdown Service Station,NA,"N 59, Knockdown",Athea,Limerick,52.517020699999996,-9.230440699999999,Petrol,172.9,2025-05-13
Knockdown Service Station,NA,"N 59, Knockdown",Athea,Limerick,52.517020699999996,-9.230440699999999,Diesel,166.9,2025-05-13
Twohig’s Service Station,Maxol,"R518, Church St, Moig South",Askeaton,Limerick,52.600741872202406,-8.970229199819187,Petrol,172.9,2025-05-27
Twohig’s Service Station,Maxol,"R518, Church St, Moig South",Askeaton,Limerick,52.600741872202406,-8.970229199819187,Diesel,167.9,2025-05-27
Applegreen,Applegreen,Main St,Shanagolden,Limerick,52.575407299999995,-9.099194599999999,Petrol,169.8,2025-05-27
Applegreen,Applegreen,Main St,Shanagolden,Limerick,52.575407299999995,-9.099194599999999,Diesel,163.8,2025-05-27
"Maxol Service Station, Moloney's",Maxol,"Knockaunnagun, Carrigkerry, Co. Limerick",Athea,Limerick,52.495380999999995,-9.144933,Petrol,169.9,2025-05-27
"Maxol Service Station, Moloney's",Maxol,"Knockaunnagun, Carrigkerry, Co. Limerick",Athea,Limerick,52.495380999999995,-9.144933,Diesel,167.9,2025-05-27
Top Oil O'Sullivan's Feohanagh Service Station,Top,Ballydonnell,Feohanagh,Limerick,52.3855818,-8.9728696,Petrol,169.9,2025-05-28
Top Oil O'Sullivan's Feohanagh Service Station,Top,Ballydonnell,Feohanagh,Limerick,52.3855818,-8.9728696,Diesel,159.9,2025-05-28
Dromcollogher Service Station,Top,"R522, North Rd, Coolaboy",Dromcolliher,Limerick,52.34404339724912,-8.914564127606184,Petrol,171.9,2025-05-28
Dromcollogher Service Station,Top,"R522, North Rd, Coolaboy",Dromcolliher,Limerick,52.34404339724912,-8.914564127606184,Diesel,167.9,2025-05-28
Ennis Road Service Station,Inver,Ennis Road,Limerick,Limerick,52.67058405531375,-8.658136068726861,Petrol,165.9,2025-06-03
Ennis Road Service Station,Inver,Ennis Road,Limerick,Limerick,52.67058405531375,-8.658136068726861,Diesel,159.9,2025-06-03
Casey's Circle K Express Ennis Road,Circle K Express,Ennis Road,Limerick,Limerick,52.66682369439536,-8.641446545359969,Petrol,165.9,2025-06-03
Casey's Circle K Express Ennis Road,Circle K Express,Ennis Road,Limerick,Limerick,52.66682369439536,-8.641446545359969,Diesel,161.9,2025-06-03
Maxol Service Station Dooradoyle,Maxol,"St Nessan's Rd, Dooradoyle",Limerick,Limerick,52.6330269,-8.6564541,Petrol,169.9,2025-06-03
Maxol Service Station Dooradoyle,Maxol,"St Nessan's Rd, Dooradoyle",Limerick,Limerick,52.6330269,-8.6564541,Diesel,167.9,2025-06-03
"Maxol Service Station, Dillon's",Maxol,Ballynabanoge,Croom,Limerick,52.476788,-8.699861,Petrol,176.9,2025-06-03
"Maxol Service Station, Dillon's",Maxol,Ballynabanoge,Croom,Limerick,52.476788,-8.699861,Diesel,169.9,2025-06-03
Applegreen,Applegreen,Ennis Rd,Clondrinagh,Limerick,52.67576472940186,-8.681761901386523,Petrol,167.8,2025-06-11
Applegreen,Applegreen,Ennis Rd,Clondrinagh,Limerick,52.67576472940186,-8.681761901386523,Diesel,162.8,2025-06-11
Circle K Dock Rd,Circle K,"Mount Kennett Pl, Dock Rd, Mountkennet",Limerick,Limerick,52.6601351,-8.635069099999999,Petrol,165.9,2025-06-13
Circle K Dock Rd,Circle K,"Mount Kennett Pl, Dock Rd, Mountkennet",Limerick,Limerick,52.6601351,-8.635069099999999,Diesel,161.9,2025-06-13
TEXACO,TEXACO,Parklands,A40 Northern Bypass,Longford,51.8642112,-2.2380335,Petrol,143.9,2026-03-21
TEXACO,TEXACO,Parklands,A40 Northern Bypass,Longford,51.8642112,-2.2380335,Diesel,166.9,2026-03-21
Emo R198,Emo,"Drumlish, Co. Longford, Ireland",Drumlish,Longford,53.8214263,-7.7664864,Diesel,219.9,2026-03-20
Corrigans Service Station,NA,"Leggagh, Legga, Co. Longford",Moyne,Longford,53.8966323,-7.655246499999999,Diesel,219.9,2026-03-20
Circle K Lough Forbes,Circle K,"Battery Rd, Abbeycartron",Longford,Longford,53.738752999999996,-7.801676999999999,Diesel,229.9,2026-03-20
Centra Longford Town McGraths Texaco,Texaco,"McGraths Texaco Sligo Road, Aghadegnan",Longford,Longford,53.742523,-7.802530000000001,Petrol,191.9,2026-03-19
Centra Longford Town McGraths Texaco,Texaco,"McGraths Texaco Sligo Road, Aghadegnan",Longford,Longford,53.742523,-7.802530000000001,Diesel,201.9,2026-03-19
Circle K Express Nally Ballymahon,Circle K Express,"R392, Main St",Ballymahon,Longford,53.5672524420994,-7.768586982189333,Petrol,190.9,2026-03-15
Circle K Express Nally Ballymahon,Circle K Express,"R392, Main St",Ballymahon,Longford,53.5672524420994,-7.768586982189333,Diesel,202.9,2026-03-15
Hanlon's Gala Service Station,NA,"Leader Park, Glack",Longford,Longford,53.7249884,-7.7890546999999994,Petrol,1.9,2026-03-14
Camlin Filling Station,Texaco,"R393, Dublin Rd",Glack,Longford,53.72459991806477,-7.784077259921787,Petrol,188.9,2026-03-12
Camlin Filling Station,Texaco,"R393, Dublin Rd",Glack,Longford,53.72459991806477,-7.784077259921787,Diesel,205.9,2026-03-12
McSorley's Service Station,Emo,Longford Rd,Edgeworthstown,Longford,53.697272552005984,-7.612890973399374,Petrol,179.9,2026-03-08
McSorley's Service Station,Emo,Longford Rd,Edgeworthstown,Longford,53.697272552005984,-7.612890973399374,Diesel,179.9,2026-03-08
Kane's N4x4,Independent,"N4, Lisnagrish",Edgeworthstown,Longford,53.68402818736871,-7.583269441883033,Diesel,199.9,2026-03-05
Hanlons N55 Service Station,Applegreen,"N55, Mostrim Rd",Ballymahon,Longford,53.56772901038008,-7.761222510398994,Petrol,175.8,2026-01-14
Hanlons N55 Service Station,Applegreen,"N55, Mostrim Rd",Ballymahon,Longford,53.56772901038008,-7.761222510398994,Diesel,175.8,2026-01-14
Quinns Service Station,Independent,N55,Carrickboy,Longford,53.6321252664186,-7.686453699072018,Petrol,178.9,2026-01-14
Quinns Service Station,Independent,N55,Carrickboy,Longford,53.6321252664186,-7.686453699072018,Diesel,183.9,2026-01-14
Maxol Service Station Ballymahon,Maxol,"N55, Athlone Rd, Creevagh Beg",Rathmore,Longford,53.5606854,-7.7624934,Petrol,175.9,2026-01-14
Maxol Service Station Ballymahon,Maxol,"N55, Athlone Rd, Creevagh Beg",Rathmore,Longford,53.5606854,-7.7624934,Diesel,175.9,2026-01-14
Casserly's Spar,Applegreen,"R392, Clonflower, Knock",Lanesborough,Longford,53.6699957,-7.9835078,Petrol,176.9,2025-11-27
Casserly's Spar,Applegreen,"R392, Clonflower, Knock",Lanesborough,Longford,53.6699957,-7.9835078,Diesel,177.9,2025-11-27
Kearneys,Independent,"N55, Dublin St, Rathcronan",Granard,Longford,53.7754223,-7.4954585,Petrol,180.9,2025-11-25
Kearneys,Independent,"N55, Dublin St, Rathcronan",Granard,Longford,53.7754223,-7.4954585,Diesel,177.9,2025-11-25
Macken Service Station,Top,"N55, Barrack St, Rathcronan",Granard,Longford,53.77985346921574,-7.488653218757236,Petrol,180.9,2025-11-23
Macken Service Station,Top,"N55, Barrack St, Rathcronan",Granard,Longford,53.77985346921574,-7.488653218757236,Diesel,179.9,2025-11-23
Corrib Oil Longford Depot,Corrib Oil,"Flancare Business Park, Athlone Road, Farranyoogan",Longford,Longford,53.7222498,-7.8164368,Petrol,174.9,2025-07-01
Emo Walsh's Service Station,Emo,"Smear Rd, Smear",Aughnacliffe,Longford,53.8710436,-7.599483799999999,Petrol,184.9,2024-05-14
Emo Walsh's Service Station,Emo,"Smear Rd, Smear",Aughnacliffe,Longford,53.8710436,-7.599483799999999,Diesel,179.9,2024-05-14
Applegreen M1 Southbound,Applegreen,"M1 Southbound, Whiterath, Dromiskin",Castlebellingham,Louth,53.923526900000006,-6.4119794,Petrol,199.8,2026-03-20
Applegreen M1 Southbound,Applegreen,"M1 Southbound, Whiterath, Dromiskin",Castlebellingham,Louth,53.923526900000006,-6.4119794,Diesel,224.9,2026-03-20
Circle K,Circle K,"North Rd, Mell",Drogheda,Louth,53.723748,-6.363149,Petrol,199.9,2026-03-20
Circle K,Circle K,"North Rd, Mell",Drogheda,Louth,53.723748,-6.363149,Diesel,228.9,2026-03-20
Waterfront Service Station,Applegreen,"R132, Rathmullen Rd/George's St",Drogheda,Louth,53.71285426265794,-6.353131519397266,Petrol,199.8,2026-03-20
Waterfront Service Station,Applegreen,"R132, Rathmullen Rd/George's St",Drogheda,Louth,53.71285426265794,-6.353131519397266,Diesel,219.8,2026-03-20
Maxol Service Station Donore Road,Maxol,"Donore Rd, Rathmullan",Drogheda,Louth,53.70478310000001,-6.3751576,Petrol,199.9,2026-03-20
Maxol Service Station Donore Road,Maxol,"Donore Rd, Rathmullan",Drogheda,Louth,53.70478310000001,-6.3751576,Diesel,222.9,2026-03-20
Circle K Boyne,Circle K,"Boyne Service Station, Dublin Rd, Lagavooren",Drogheda,Louth,53.712986,-6.339213,Petrol,199.9,2026-03-20
Circle K Boyne,Circle K,"Boyne Service Station, Dublin Rd, Lagavooren",Drogheda,Louth,53.712986,-6.339213,Diesel,228.9,2026-03-20
Maxol Service Station,Maxol,"Dublin Rd, Mullagharlin",Dundalk,Louth,53.98152802872298,-6.3944819306678085,Diesel,223.3,2026-03-20
Circle K,Circle K,"Dublin Rd, Haggardstown",Dundalk,Louth,53.969433099999996,-6.3892411,Diesel,219.9,2026-03-20
Brookville Service Station,Texaco,"Ardee Rd, Mounthamilton",Dundalk,Louth,53.99502308197597,-6.417463742142019,Petrol,194.9,2026-03-20
Brookville Service Station,Texaco,"Ardee Rd, Mounthamilton",Dundalk,Louth,53.99502308197597,-6.417463742142019,Diesel,217.9,2026-03-20
Applegreen M1 Northbound,Applegreen,"M1 Northbound, Whiterath, Dromiskin",Castlebellingham,Louth,53.9313825,-6.4168406,Petrol,194.8,2026-03-20
Applegreen M1 Northbound,Applegreen,"M1 Northbound, Whiterath, Dromiskin",Castlebellingham,Louth,53.9313825,-6.4168406,Diesel,214.8,2026-03-20
Fee's Centra,Maxol,"Castletown Rd, Townparks",Dundalk,Louth,54.01412194264657,-6.41688993418569,Petrol,198.9,2026-03-19
Fee's Centra,Maxol,"Castletown Rd, Townparks",Dundalk,Louth,54.01412194264657,-6.41688993418569,Diesel,216.9,2026-03-19
Certa Depot/Jones Oil,Certa,"Barrack St, Marshes Lower",Dundalk,Louth,54.00485421315554,-6.385352772227321,Diesel,207.9,2026-03-19
Certa 24/7,Certa,"Dublin Rd, Ramparts, Marshes Lower",Dundalk,Louth,53.99793040643348,-6.40278910357506,Petrol,186.9,2026-03-19
Certa 24/7,Certa,"Dublin Rd, Ramparts, Marshes Lower",Dundalk,Louth,53.99793040643348,-6.40278910357506,Diesel,202.9,2026-03-19
Newfoundwell Service Station,Applegreen,"R166, Newfoundwell Rd, Yellowbatter",Drogheda,Louth,53.7227340853963,-6.335698497766089,Petrol,189.8,2026-03-18
Newfoundwell Service Station,Applegreen,"R166, Newfoundwell Rd, Yellowbatter",Drogheda,Louth,53.7227340853963,-6.335698497766089,Diesel,209.8,2026-03-18
Maxol Service Station Ballymakenny Road,Maxol,"Ballymakenny Rd, Yellowbatter",Drogheda,Louth,53.7227192,-6.3481931,Petrol,188.9,2026-03-18
Maxol Service Station Ballymakenny Road,Maxol,"Ballymakenny Rd, Yellowbatter",Drogheda,Louth,53.7227192,-6.3481931,Diesel,212.8,2026-03-18
Beechgrove Filling Station,Independent,Hardman's Gardens,Drogheda,Louth,53.72221288532191,-6.349220398342823,Petrol,189.9,2026-03-18
Beechgrove Filling Station,Independent,Hardman's Gardens,Drogheda,Louth,53.72221288532191,-6.349220398342823,Diesel,209.9,2026-03-18
Maxol Service Station Millmount,Maxol,"Millmount, Duleek St, Lagavooren",Drogheda,Louth,53.7102041,-6.349546,Petrol,189.9,2026-03-18
Maxol Service Station Millmount,Maxol,"Millmount, Duleek St, Lagavooren",Drogheda,Louth,53.7102041,-6.349546,Diesel,207.9,2026-03-18
Mace Omeath,Top,"Newry Rd, Knocknagoran",Omeath,Louth,54.088936,-6.259881,Petrol,189.9,2026-03-15
Mace Omeath,Top,"Newry Rd, Knocknagoran",Omeath,Louth,54.088936,-6.259881,Diesel,203.9,2026-03-15
Omeath Fuels,Top,"Main St, The Crossroads",Omeath,Louth,54.087431,-6.258594,Petrol,188.9,2026-03-15
Omeath Fuels,Top,"Main St, The Crossroads",Omeath,Louth,54.087431,-6.258594,Diesel,202.9,2026-03-15
Top Express,Top,"N2, Dublin Road, Mullameelan",Ardee,Louth,53.844392396621146,-6.539501601467919,Diesel,197.9,2026-03-15
ABR Fuels,Top,20 Jervis St,Ardee,Louth,53.85474041968948,-6.543631686217253,Diesel,202.9,2026-03-14
Centra The Mell,NA,"The, Mell",Drogheda,Louth,53.718118,-6.364411,Petrol,189.9,2026-03-14
Centra The Mell,NA,"The, Mell",Drogheda,Louth,53.718118,-6.364411,Diesel,209.9,2026-03-14
Carrick Road Service Station,Texaco,"N2, Carrick Rd, Townparks",Ardee,Louth,53.86339360313096,-6.542592784521588,Petrol,192.9,2026-03-11
Carrick Road Service Station,Texaco,"N2, Carrick Rd, Townparks",Ardee,Louth,53.86339360313096,-6.542592784521588,Diesel,209.9,2026-03-11
Applegreen,Applegreen,Newry Rd,Dundalk,Louth,54.0134792,-6.4019372,Petrol,178.8,2026-03-06
Applegreen,Applegreen,Newry Rd,Dundalk,Louth,54.0134792,-6.4019372,Diesel,179.8,2026-03-06
EK Fuels,Top,"5-7 Armagh Rd, Lisdoo",Dundalk,Louth,54.01614174694538,-6.401239908092265,Petrol,172.8,2026-03-05
EK Fuels,Top,"5-7 Armagh Rd, Lisdoo",Dundalk,Louth,54.01614174694538,-6.401239908092265,Diesel,172.8,2026-03-05
Circle K Express Ardee,Circle K Express,"N2, Dublin Rd",Ardee,Louth,53.8503448,-6.5387178,Petrol,182.9,2026-03-04
Circle K Express Ardee,Circle K Express,"N2, Dublin Rd",Ardee,Louth,53.8503448,-6.5387178,Diesel,186.9,2026-03-04
Ballymascanlon Service Station (NCO),Top,"R173, Aghaboys",Dundalk,Louth,54.03452904808094,-6.373967479499811,Petrol,177.9,2026-02-28
Ballymascanlon Service Station (NCO),Top,"R173, Aghaboys",Dundalk,Louth,54.03452904808094,-6.373967479499811,Diesel,177.9,2026-02-28
Bellurgan Service Station,Top,"R173, New Rd, Bellurgan",Dundalk,Louth,54.01517683481666,-6.320453528623403,Petrol,176.9,2026-02-28
Bellurgan Service Station,Top,"R173, New Rd, Bellurgan",Dundalk,Louth,54.01517683481666,-6.320453528623403,Diesel,174.9,2026-02-28
Chandi's Service Station - Spar,Applegreen,"R178, 4 Carrickmacross Rd",Dundalk,Louth,53.99998652867001,-6.415278524094418,Petrol,176.8,2026-02-28
Chandi's Service Station - Spar,Applegreen,"R178, 4 Carrickmacross Rd",Dundalk,Louth,53.99998652867001,-6.415278524094418,Diesel,176.8,2026-02-28
Oriel Service Station,Top,"R132, 251 Dublin Rd, Marshes Upper",Dundalk,Louth,53.988298137130926,-6.39827098641922,Petrol,174.9,2026-02-28
Oriel Service Station,Top,"R132, 251 Dublin Rd, Marshes Upper",Dundalk,Louth,53.988298137130926,-6.39827098641922,Diesel,174.9,2026-02-28
Newry Road Service Station,Go,Newry Rd,Dundalk,Louth,54.01512934662662,-6.399771238480184,Petrol,172.9,2026-02-28
Newry Road Service Station,Go,Newry Rd,Dundalk,Louth,54.01512934662662,-6.399771238480184,Diesel,172.9,2026-02-28
Lisdoo Service Station (Formerly Grand Prix),Top,"Newry Rd, Lisdoo",Dundalk,Louth,54.01581347840062,-6.399610674034989,Petrol,172.9,2026-02-28
Lisdoo Service Station (Formerly Grand Prix),Top,"Newry Rd, Lisdoo",Dundalk,Louth,54.01581347840062,-6.399610674034989,Diesel,172.9,2026-02-28
EK Fuels,Top,"R178, Carrickmacross Rd, Mounthamilton",Dundalk,Louth,53.999907099999994,-6.416140100000001,Petrol,172.9,2026-02-28
EK Fuels,Top,"R178, Carrickmacross Rd, Mounthamilton",Dundalk,Louth,53.999907099999994,-6.416140100000001,Diesel,172.9,2026-02-28
Capital Oil Local Fuels,Independent,"North Rd, Mell",Drogheda,Louth,53.722183211376745,-6.361587168404327,Diesel,171.9,2026-02-27
McGovern's Garage,Emo,"R132, Killineer",Drogheda,Louth,53.7451441,-6.3816975000000005,Petrol,172.9,2026-02-27
McGovern's Garage,Emo,"R132, Killineer",Drogheda,Louth,53.7451441,-6.3816975000000005,Diesel,170.9,2026-02-27
Applegreen,Applegreen,"Dundalk Retail Park, Inner Relief Road, Marshes Upper",Dundalk,Louth,53.987251791017314,-6.377650987284966,Petrol,174.8,2026-02-11
Applegreen,Applegreen,"Dundalk Retail Park, Inner Relief Road, Marshes Upper",Dundalk,Louth,53.987251791017314,-6.377650987284966,Diesel,173.8,2026-02-11
Maxol Auto24 Seaview,Maxol,"Avenue Rd, Marshes Upper",Dundalk,Louth,53.994173599999996,-6.3840552,Petrol,174.9,2026-02-06
Maxol Auto24 Seaview,Maxol,"Avenue Rd, Marshes Upper",Dundalk,Louth,53.994173599999996,-6.3840552,Diesel,175.9,2026-02-06
McCloskey Fuels Service Station,Applegreen,"Ardee Street, N2",Collon,Louth,53.780177599999995,-6.4872708,Petrol,172.8,2025-12-19
McCloskey Fuels Service Station,Applegreen,"Ardee Street, N2",Collon,Louth,53.780177599999995,-6.4872708,Diesel,171.8,2025-12-19
Top Oil Drogheda Depot,Top,"Newgrange Business Park, Donore Rd, Rathmullan",Drogheda,Louth,53.703285799999996,-6.3761847000000005,Petrol,169.9,2025-10-25
Top Oil Drogheda Depot,Top,"Newgrange Business Park, Donore Rd, Rathmullan",Drogheda,Louth,53.703285799999996,-6.3761847000000005,Diesel,168.9,2025-10-25
Morgan Fuels,Morgan Fuels,"R132, Carrickcarnan",Ravensdale,Louth,54.10615421416907,-6.35967579767518,Diesel,170.9,2025-10-11
Finlay's Fuel Depot,Independent,"N2, Irish St",Ardee,Louth,53.8603099,-6.5413672,Diesel,168.9,2025-07-21
Certa 24/7,Certa,Carrickcarnan,Ravensdale,Louth,54.10674524932776,-6.357170701715972,Diesel,166.9,2025-01-14
Circle K Express Dunleer,Circle K Express,"R132, Dundalk Rd, Ravel",Dunleer,Louth,53.83527662182266,-6.394012067335211,Petrol,173.9,2025-06-09
Circle K Express Dunleer,Circle K Express,"R132, Dundalk Rd, Ravel",Dunleer,Louth,53.83527662182266,-6.394012067335211,Diesel,167.9,2025-06-09
Duffy's Costcutter Castlebar,NA,"Turlough Rd, Carrowncurry",Castlebar,Mayo,53.8636086,-9.2957871,Petrol,195.9,2026-03-20
Duffy's Costcutter Castlebar,NA,"Turlough Rd, Carrowncurry",Castlebar,Mayo,53.8636086,-9.2957871,Diesel,215.9,2026-03-20
Tommy Robinson Limited,Independent,"Spencer St, Gorteendrunagh",Castlebar,Mayo,53.8537457,-9.2936423,Petrol,199.9,2026-03-20
Tommy Robinson Limited,Independent,"Spencer St, Gorteendrunagh",Castlebar,Mayo,53.8537457,-9.2936423,Diesel,219.9,2026-03-20
Circle K Castlebar Londis,Circle K,Knockrawer,Castlebar,Mayo,53.8500723,-9.280394099999999,Petrol,199.9,2026-03-20
Circle K Castlebar Londis,Circle K,Knockrawer,Castlebar,Mayo,53.8500723,-9.280394099999999,Diesel,219.9,2026-03-20
Circle K,Circle K,"New Ring Road, Curragh",Castlebar,Mayo,53.848321,-9.301627,Petrol,198.9,2026-03-20
Circle K,Circle K,"New Ring Road, Curragh",Castlebar,Mayo,53.848321,-9.301627,Diesel,215.9,2026-03-20
Duffy's Maxol Service Station,Maxol,"R307, Station Rd, Spencer Park, Curragh",Castlebar,Mayo,53.851294499999995,-9.2927917,Petrol,196.9,2026-03-20
